Reaction Date,Reaction Type,Parent Type,Parent ID
"Sep 30, 2022, 9:27:40 PM",Kudos,Activity,7891349292
"Sep 30, 2022, 9:27:41 PM",Kudos,Activity,7891349474
"Sep 30, 2022, 9:50:04 PM",Kudos,Activity,7891417289
"Oct 1, 2022, 12:43:47 AM",Kudos,Activity,7891618586
"Oct 1, 2022, 12:43:51 AM",Kudos,Activity,7891635726
"Oct 1, 2022, 5:51:23 PM",Kudos,Activity,7894651900
"Oct 1, 2022, 5:51:25 PM",Kudos,Activity,7894980118
"Oct 1, 2022, 5:51:27 PM",Kudos,Activity,7895135617
"Oct 1, 2022, 5:51:28 PM",Kudos,Activity,7895476740
"Oct 1, 2022, 5:51:35 PM",Kudos,Activity,7895084336
"Oct 1, 2022, 5:51:39 PM",Kudos,Activity,7894341488
"Oct 1, 2022, 5:51:42 PM",Kudos,Activity,7894575370
"Oct 1, 2022, 5:51:47 PM",Kudos,Activity,7892159324
"Oct 1, 2022, 5:51:49 PM",Kudos,Activity,7894989229
"Oct 1, 2022, 11:57:29 PM",Kudos,Activity,7896721259
"Oct 1, 2022, 11:57:32 PM",Kudos,Activity,7896854796
"Oct 2, 2022, 8:42:58 PM",Kudos,Activity,7900986699
"Oct 2, 2022, 8:42:59 PM",Kudos,Activity,7900780381
"Oct 2, 2022, 8:43:05 PM",Kudos,Activity,7900349963
"Oct 2, 2022, 8:43:08 PM",Kudos,Activity,7900516194
"Oct 2, 2022, 8:43:27 PM",Kudos,Activity,7900650110
"Oct 2, 2022, 8:43:47 PM",Kudos,Activity,7900070903
"Oct 2, 2022, 8:43:54 PM",Kudos,Activity,7900326715
"Oct 2, 2022, 8:43:57 PM",Kudos,Activity,7900775325
"Oct 2, 2022, 8:43:59 PM",Kudos,Activity,7897272127
"Oct 3, 2022, 12:54:45 AM",Kudos,Activity,7902611504
"Oct 3, 2022, 12:54:46 AM",Kudos,Activity,7902634898
"Oct 3, 2022, 12:54:48 AM",Kudos,Activity,7902308466
"Oct 3, 2022, 12:54:55 AM",Kudos,Activity,7902267104
"Oct 3, 2022, 1:16:33 PM",Kudos,Activity,7904418338
"Oct 4, 2022, 12:15:32 AM",Kudos,Activity,7907070484
"Oct 4, 2022, 12:15:39 AM",Kudos,Activity,7907069424
"Oct 4, 2022, 12:15:47 AM",Kudos,Activity,7907009940
"Oct 4, 2022, 12:46:39 AM",Kudos,Activity,7907559975
"Oct 4, 2022, 3:51:49 PM",Kudos,Activity,7909784592
"Oct 4, 2022, 3:51:52 PM",Kudos,Activity,7909478194
"Oct 4, 2022, 3:51:54 PM",Kudos,Activity,7909843371
"Oct 4, 2022, 3:51:56 PM",Kudos,Activity,7908151864
"Oct 4, 2022, 3:52:04 PM",Kudos,Activity,7907832971
"Oct 4, 2022, 3:52:06 PM",Kudos,Activity,7909797810
"Oct 4, 2022, 3:52:07 PM",Kudos,Activity,7907832774
"Oct 4, 2022, 3:52:09 PM",Kudos,Activity,7907832797
"Oct 4, 2022, 8:57:22 PM",Kudos,Activity,7911898874
"Oct 4, 2022, 10:02:51 PM",Kudos,Activity,7912437881
"Oct 4, 2022, 10:02:53 PM",Kudos,Activity,7912424302
"Oct 4, 2022, 10:02:54 PM",Kudos,Activity,7912427153
"Oct 5, 2022, 5:15:01 AM",Kudos,Activity,7913372921
"Oct 5, 2022, 4:22:30 PM",Kudos,Activity,7915047944
"Oct 5, 2022, 10:11:48 PM",Kudos,Activity,7917310473
"Oct 5, 2022, 10:11:50 PM",Kudos,Activity,7916699749
"Oct 6, 2022, 2:09:59 PM",Kudos,Activity,7920153894
"Oct 6, 2022, 2:09:59 PM",Kudos,Activity,7919890784
"Oct 6, 2022, 2:10:00 PM",Kudos,Activity,7919913881
"Oct 6, 2022, 2:10:02 PM",Kudos,Activity,7920230038
"Oct 6, 2022, 2:10:11 PM",Kudos,Activity,7918065171
"Oct 6, 2022, 2:10:17 PM",Kudos,Activity,7920570674
"Oct 6, 2022, 2:10:19 PM",Kudos,Activity,7918267518
"Oct 6, 2022, 2:10:21 PM",Kudos,Activity,7917892147
"Oct 6, 2022, 2:10:28 PM",Kudos,Activity,7920569412
"Oct 6, 2022, 2:10:31 PM",Kudos,Activity,7920570383
"Oct 6, 2022, 6:43:48 PM",Kudos,Activity,7922070244
"Oct 6, 2022, 6:44:02 PM",Kudos,Activity,7920953838
"Oct 6, 2022, 10:54:54 PM",Kudos,Activity,7922827463
"Oct 6, 2022, 10:54:56 PM",Kudos,Activity,7922762473
"Oct 6, 2022, 10:54:59 PM",Kudos,Activity,7922836624
"Oct 6, 2022, 10:55:02 PM",Kudos,Activity,7922802403
"Oct 7, 2022, 4:39:58 PM",Kudos,Activity,7925265307
"Oct 7, 2022, 4:40:00 PM",Kudos,Activity,7925222921
"Oct 7, 2022, 4:40:01 PM",Kudos,Activity,7925296355
"Oct 7, 2022, 4:40:03 PM",Kudos,Activity,7923276714
"Oct 7, 2022, 4:40:04 PM",Kudos,Activity,7923274746
"Oct 8, 2022, 7:31:50 PM",Kudos,Activity,7931559702
"Oct 8, 2022, 7:31:53 PM",Kudos,Activity,7931516455
"Oct 8, 2022, 7:34:08 PM",Kudos,Activity,7927176680
"Oct 8, 2022, 7:34:13 PM",Kudos,Activity,7932067968
"Oct 8, 2022, 7:34:19 PM",Kudos,Activity,7927126051
"Oct 8, 2022, 7:34:23 PM",Kudos,Activity,7926845630
"Oct 8, 2022, 7:34:28 PM",Kudos,Activity,7926972128
"Oct 8, 2022, 7:35:05 PM",Kudos,Activity,7930717896
"Oct 8, 2022, 7:35:08 PM",Kudos,Activity,7931064240
"Oct 8, 2022, 7:35:09 PM",Kudos,Activity,7930695196
"Oct 8, 2022, 7:35:11 PM",Kudos,Activity,7930872730
"Oct 8, 2022, 7:35:13 PM",Kudos,Activity,7928309489
"Oct 8, 2022, 7:39:27 PM",Kudos,Activity,7928252102
"Oct 8, 2022, 7:39:30 PM",Kudos,Activity,7927903381
"Oct 8, 2022, 7:39:39 PM",Kudos,Activity,7926535527
"Oct 8, 2022, 7:39:41 PM",Kudos,Activity,7927903045
"Oct 8, 2022, 7:39:42 PM",Kudos,Activity,7927902769
"Oct 8, 2022, 7:39:43 PM",Kudos,Activity,7926535082
"Oct 8, 2022, 7:39:45 PM",Kudos,Activity,7927667272
"Oct 8, 2022, 7:39:47 PM",Kudos,Activity,7926534615
"Oct 9, 2022, 5:27:00 AM",Kudos,Activity,7932950968
"Oct 9, 2022, 4:14:17 PM",Kudos,Activity,7937101119
"Oct 9, 2022, 4:14:22 PM",Kudos,Activity,7937264512
"Oct 9, 2022, 4:14:25 PM",Kudos,Activity,7937170546
"Oct 9, 2022, 4:14:28 PM",Kudos,Activity,7936699461
"Oct 9, 2022, 4:14:30 PM",Kudos,Activity,7937153404
"Oct 9, 2022, 4:14:32 PM",Kudos,Activity,7936811598
"Oct 9, 2022, 4:14:35 PM",Kudos,Activity,7936608291
"Oct 9, 2022, 4:14:36 PM",Kudos,Activity,7937229405
"Oct 9, 2022, 4:14:40 PM",Kudos,Activity,7936543504
"Oct 9, 2022, 4:14:42 PM",Kudos,Activity,7936545573
"Oct 10, 2022, 12:28:44 PM",Kudos,Activity,7940880211
"Oct 10, 2022, 12:28:48 PM",Kudos,Activity,7938235839
"Oct 10, 2022, 2:07:13 PM",Kudos,Activity,7940934229
"Oct 10, 2022, 2:07:17 PM",Kudos,Activity,7940996069
"Oct 10, 2022, 2:07:20 PM",Kudos,Activity,7941232783
"Oct 10, 2022, 5:48:25 PM",Kudos,Activity,7941396624
"Oct 10, 2022, 10:33:37 PM",Kudos,Activity,7943483492
"Oct 11, 2022, 1:52:57 PM",Kudos,Activity,7945962472
"Oct 11, 2022, 1:53:04 PM",Kudos,Activity,7944447163
"Oct 11, 2022, 1:53:08 PM",Kudos,Activity,7945879180
"Oct 11, 2022, 1:53:12 PM",Kudos,Activity,7944446429
"Oct 11, 2022, 1:53:15 PM",Kudos,Activity,7944446486
"Oct 11, 2022, 1:53:18 PM",Kudos,Activity,7944446706
"Oct 11, 2022, 7:45:05 PM",Kudos,Activity,7947711299
"Oct 11, 2022, 7:45:14 PM",Kudos,Activity,7948173449
"Oct 11, 2022, 8:37:44 PM",Kudos,Activity,7948553408
"Oct 11, 2022, 11:08:51 PM",Kudos,Activity,7948905534
"Oct 12, 2022, 4:49:42 AM",Kudos,Activity,7949401502
"Oct 13, 2022, 3:20:53 AM",Kudos,Activity,7954491621
"Oct 13, 2022, 3:20:55 AM",Kudos,Activity,7954284415
"Oct 13, 2022, 3:21:00 AM",Kudos,Activity,7951388952
"Oct 13, 2022, 3:21:03 AM",Kudos,Activity,7951388947
"Oct 13, 2022, 3:21:04 AM",Kudos,Activity,7951458787
"Oct 13, 2022, 3:21:07 AM",Kudos,Activity,7951570973
"Oct 13, 2022, 3:21:30 AM",Kudos,Activity,7954697832
"Oct 13, 2022, 3:21:39 AM",Kudos,Activity,7953287733
"Oct 13, 2022, 3:21:41 AM",Kudos,Activity,7951382413
"Oct 13, 2022, 3:21:42 AM",Kudos,Activity,7953287206
"Oct 13, 2022, 3:21:43 AM",Kudos,Activity,7953286740
"Oct 13, 2022, 3:21:45 AM",Kudos,Activity,7952884508
"Oct 13, 2022, 6:51:02 PM",Kudos,Activity,7956419575
"Oct 13, 2022, 6:51:03 PM",Kudos,Activity,7956443060
"Oct 14, 2022, 1:32:47 AM",Kudos,Activity,7959329317
"Oct 14, 2022, 1:33:04 AM",Kudos,Activity,7958970268
"Oct 14, 2022, 1:33:12 AM",Kudos,Activity,7958829862
"Oct 14, 2022, 1:33:18 AM",Kudos,Activity,7958628374
"Oct 14, 2022, 1:33:21 AM",Kudos,Activity,7959372936
"Oct 14, 2022, 2:21:26 PM",Kudos,Activity,7961038088
"Oct 14, 2022, 2:21:28 PM",Kudos,Activity,7961194224
"Oct 14, 2022, 2:21:44 PM",Kudos,Activity,7959894751
"Oct 14, 2022, 2:21:48 PM",Kudos,Activity,7961188695
"Oct 15, 2022, 12:28:48 AM",Kudos,Activity,7963258726
"Oct 15, 2022, 12:28:51 AM",Kudos,Activity,7963312627
"Oct 15, 2022, 12:28:59 AM",Kudos,Activity,7963126458
"Oct 15, 2022, 4:48:29 PM",Kudos,Activity,7967288906
"Oct 15, 2022, 4:48:32 PM",Kudos,Activity,7967622495
"Oct 15, 2022, 5:03:02 PM",Kudos,Activity,7967721456
"Oct 15, 2022, 5:03:14 PM",Kudos,Activity,7967726841
"Oct 15, 2022, 5:03:25 PM",Kudos,Activity,7967733543
"Oct 15, 2022, 5:03:27 PM",Kudos,Activity,7967721263
"Oct 15, 2022, 5:03:42 PM",Kudos,Activity,7966755475
"Oct 15, 2022, 5:03:47 PM",Kudos,Activity,7966213385
"Oct 15, 2022, 5:03:53 PM",Kudos,Activity,7966928612
"Oct 15, 2022, 5:03:56 PM",Kudos,Activity,7967307372
"Oct 15, 2022, 5:03:58 PM",Kudos,Activity,7965412346
"Oct 15, 2022, 5:03:59 PM",Kudos,Activity,7967121527
"Oct 15, 2022, 5:04:01 PM",Kudos,Activity,7967664693
"Oct 15, 2022, 5:04:03 PM",Kudos,Activity,7966749680
"Oct 15, 2022, 5:04:05 PM",Kudos,Activity,7966445031
"Oct 15, 2022, 5:04:08 PM",Kudos,Activity,7965710201
"Oct 15, 2022, 5:04:10 PM",Kudos,Activity,7966319474
"Oct 15, 2022, 5:23:01 PM",Kudos,Activity,7967870358
"Oct 15, 2022, 5:23:08 PM",Kudos,Activity,7967836508
"Oct 15, 2022, 5:23:16 PM",Kudos,Activity,7967832581
"Oct 15, 2022, 5:23:19 PM",Kudos,Activity,7967833228
"Oct 15, 2022, 5:35:34 PM",Kudos,Activity,7967950880
"Oct 15, 2022, 8:27:23 PM",Kudos,Activity,7968133816
"Oct 15, 2022, 8:27:25 PM",Kudos,Activity,7968221234
"Oct 15, 2022, 8:27:29 PM",Kudos,Activity,7968222289
"Oct 15, 2022, 8:27:44 PM",Kudos,Activity,7968220745
"Oct 15, 2022, 8:27:51 PM",Kudos,Activity,7968222494
"Oct 15, 2022, 8:27:53 PM",Kudos,Activity,7968065971
"Oct 15, 2022, 11:55:04 PM",Kudos,Activity,7968672740
"Oct 15, 2022, 11:55:08 PM",Kudos,Activity,7968687508
"Oct 15, 2022, 11:55:10 PM",Kudos,Activity,7968673473
"Oct 15, 2022, 11:55:11 PM",Kudos,Activity,7968687799
"Oct 15, 2022, 11:55:13 PM",Kudos,Activity,7968673030
"Oct 15, 2022, 11:55:14 PM",Kudos,Activity,7968673708
"Oct 15, 2022, 11:55:16 PM",Kudos,Activity,7968673278
"Oct 16, 2022, 1:06:37 PM",Kudos,Activity,7971973831
"Oct 16, 2022, 5:35:31 PM",Kudos,Activity,7973367434
"Oct 16, 2022, 5:35:32 PM",Kudos,Activity,7972035202
"Oct 16, 2022, 11:50:09 PM",Kudos,Activity,7974830915
"Oct 17, 2022, 1:08:49 PM",Kudos,Activity,7976901283
"Oct 17, 2022, 4:50:11 PM",Kudos,Activity,7967491881
"Oct 17, 2022, 7:10:35 PM",Kudos,Activity,7978373631
"Oct 18, 2022, 2:19:56 AM",Kudos,Activity,7979278706
"Oct 18, 2022, 2:20:05 AM",Kudos,Activity,7979237200
"Oct 19, 2022, 1:38:59 AM",Kudos,Activity,7984679241
"Oct 19, 2022, 1:39:02 AM",Kudos,Activity,7984661839
"Oct 19, 2022, 1:39:08 AM",Kudos,Activity,7984653516
"Oct 19, 2022, 1:39:10 AM",Kudos,Activity,7981771467
"Oct 19, 2022, 1:39:12 AM",Kudos,Activity,7982448300
"Oct 19, 2022, 1:39:13 AM",Kudos,Activity,7981360724
"Oct 19, 2022, 1:39:16 AM",Kudos,Activity,7984685358
"Oct 19, 2022, 1:39:17 AM",Kudos,Activity,7984491669
"Oct 19, 2022, 1:39:18 AM",Kudos,Activity,7983703616
"Oct 19, 2022, 10:48:01 PM",Kudos,Activity,7987069554
"Oct 19, 2022, 10:48:02 PM",Kudos,Activity,7987273649
"Oct 19, 2022, 10:48:04 PM",Kudos,Activity,7987183672
"Oct 19, 2022, 10:48:05 PM",Kudos,Activity,7987282207
"Oct 19, 2022, 10:48:13 PM",Kudos,Activity,7987054045
"Oct 19, 2022, 10:48:23 PM",Kudos,Activity,7986960648
"Oct 19, 2022, 10:48:25 PM",Kudos,Activity,7985674743
"Oct 19, 2022, 10:48:27 PM",Kudos,Activity,7985674199
"Oct 19, 2022, 10:48:30 PM",Kudos,Activity,7985673274
"Oct 19, 2022, 10:48:31 PM",Kudos,Activity,7985673651
"Oct 19, 2022, 10:48:33 PM",Kudos,Activity,7985673416
"Oct 20, 2022, 8:07:11 PM",Kudos,Activity,7993566097
"Oct 20, 2022, 8:07:18 PM",Kudos,Activity,7992762985
"Oct 20, 2022, 8:07:19 PM",Kudos,Activity,7992744562
"Oct 21, 2022, 4:53:52 AM",Kudos,Activity,7995389210
"Oct 21, 2022, 9:48:11 PM",Kudos,Activity,7996816589
"Oct 21, 2022, 9:48:13 PM",Kudos,Activity,7996815644
"Oct 21, 2022, 9:48:15 PM",Kudos,Activity,7996808428
"Oct 21, 2022, 9:48:17 PM",Kudos,Activity,7994197953
"Oct 21, 2022, 9:48:29 PM",Kudos,Activity,7994368165
"Oct 21, 2022, 9:48:31 PM",Kudos,Activity,7997038478
"Oct 21, 2022, 9:48:35 PM",Kudos,Activity,7998345740
"Oct 21, 2022, 9:48:38 PM",Kudos,Activity,7998394714
"Oct 21, 2022, 9:48:40 PM",Kudos,Activity,7996566697
"Oct 22, 2022, 2:19:43 AM",Kudos,Activity,7998930780
"Oct 22, 2022, 2:19:47 AM",Kudos,Activity,7999400442
"Oct 22, 2022, 2:19:49 AM",Kudos,Activity,7998720103
"Oct 23, 2022, 2:16:52 AM",Kudos,Activity,8001652536
"Oct 23, 2022, 2:16:54 AM",Kudos,Activity,8001676896
"Oct 23, 2022, 2:16:56 AM",Kudos,Activity,8003470390
"Oct 23, 2022, 2:16:58 AM",Kudos,Activity,8003817486
"Oct 23, 2022, 2:17:02 AM",Kudos,Activity,8002493824
"Oct 23, 2022, 2:17:03 AM",Kudos,Activity,8002438116
"Oct 23, 2022, 2:17:11 AM",Kudos,Activity,8001649447
"Oct 23, 2022, 2:17:22 AM",Kudos,Activity,8002901493
"Oct 23, 2022, 2:17:26 AM",Kudos,Activity,8002893257
"Oct 23, 2022, 2:17:28 AM",Kudos,Activity,8004126700
"Oct 23, 2022, 2:17:31 AM",Kudos,Activity,8001544869
"Oct 23, 2022, 2:17:33 AM",Kudos,Activity,8003830926
"Oct 23, 2022, 2:17:34 AM",Kudos,Activity,8002248568
"Oct 23, 2022, 2:17:35 AM",Kudos,Activity,8002719572
"Oct 23, 2022, 5:03:50 PM",Kudos,Activity,8008147481
"Oct 24, 2022, 5:25:59 AM",Kudos,Activity,8008805769
"Oct 24, 2022, 5:26:00 AM",Kudos,Activity,8008811433
"Oct 24, 2022, 5:26:03 AM",Kudos,Activity,8009645225
"Oct 25, 2022, 2:09:56 AM",Kudos,Activity,8014092905
"Oct 25, 2022, 2:10:00 AM",Kudos,Activity,8011842602
"Oct 25, 2022, 2:10:07 AM",Kudos,Activity,8013998959
"Oct 25, 2022, 2:10:09 AM",Kudos,Activity,8014547535
"Oct 25, 2022, 2:10:11 AM",Kudos,Activity,8014012126
"Oct 25, 2022, 2:10:13 AM",Kudos,Activity,8011670994
"Oct 25, 2022, 2:10:14 AM",Kudos,Activity,8012503308
"Oct 25, 2022, 2:10:16 AM",Kudos,Activity,8014546621
"Oct 25, 2022, 2:10:26 AM",Kudos,Activity,8014558438
"Oct 25, 2022, 2:10:27 AM",Kudos,Activity,8014556168
"Oct 25, 2022, 2:10:29 AM",Kudos,Activity,8014556441
"Oct 25, 2022, 2:10:30 AM",Kudos,Activity,8014555635
"Oct 25, 2022, 2:10:31 AM",Kudos,Activity,8014556625
"Oct 25, 2022, 2:10:32 AM",Kudos,Activity,8014556821
"Oct 29, 2022, 8:06:25 PM",Kudos,Activity,8034429109
"Oct 29, 2022, 8:06:31 PM",Kudos,Activity,8034615385
"Oct 29, 2022, 8:07:03 PM",Kudos,Activity,8034667245
"Oct 30, 2022, 7:47:48 PM",Kudos,Activity,8043434042
"Oct 30, 2022, 7:47:50 PM",Kudos,Activity,8043407893
"Oct 30, 2022, 7:47:53 PM",Kudos,Activity,8043116845
"Oct 30, 2022, 7:47:54 PM",Kudos,Activity,8043133807
"Oct 30, 2022, 7:47:59 PM",Kudos,Activity,8043226801
"Oct 30, 2022, 7:48:00 PM",Kudos,Activity,8043921040
"Oct 30, 2022, 7:48:01 PM",Kudos,Activity,8043801876
"Oct 30, 2022, 7:48:05 PM",Kudos,Activity,8040016622
"Feb 5, 2023, 11:39:55 PM",Kudos,Activity,8511300730
"Feb 5, 2023, 11:40:00 PM",Kudos,Activity,8511508608
"Feb 5, 2023, 11:40:06 PM",Kudos,Activity,8512382054
"Feb 5, 2023, 11:40:11 PM",Kudos,Activity,8511037931
"Feb 5, 2023, 11:40:12 PM",Kudos,Activity,8511386345
"Feb 5, 2023, 11:40:13 PM",Kudos,Activity,8512332714
"Feb 5, 2023, 11:40:15 PM",Kudos,Activity,8505424398
"Feb 5, 2023, 11:40:17 PM",Kudos,Activity,8510765708
"Feb 5, 2023, 11:40:24 PM",Kudos,Activity,8506315479
"Feb 5, 2023, 11:40:32 PM",Kudos,Activity,8505520825
"Feb 6, 2023, 1:18:29 AM",Kudos,Activity,8512834828
"Feb 6, 2023, 1:18:32 AM",Kudos,Activity,8512741390
"Feb 6, 2023, 1:32:31 PM",Kudos,Activity,8514704363
"Feb 6, 2023, 1:32:36 PM",Kudos,Activity,8514700940
"Feb 6, 2023, 1:38:52 PM",Kudos,Activity,8514898472
"Feb 6, 2023, 7:07:11 PM",Kudos,Activity,8515015412
"Feb 6, 2023, 7:07:15 PM",Kudos,Activity,8515049126
"Feb 7, 2023, 12:33:43 AM",Kudos,Activity,8518028131
"Feb 7, 2023, 12:33:45 AM",Kudos,Activity,8517287214
"Feb 7, 2023, 12:33:47 AM",Kudos,Activity,8517441793
"Feb 7, 2023, 12:33:49 AM",Kudos,Activity,8517963439
"Feb 7, 2023, 12:33:52 AM",Kudos,Activity,8517441766
"Feb 7, 2023, 12:33:53 AM",Kudos,Activity,8517441814
"Feb 7, 2023, 1:41:42 PM",Kudos,Activity,8520325026
"Feb 7, 2023, 1:41:44 PM",Kudos,Activity,8520292134
"Feb 7, 2023, 1:41:46 PM",Kudos,Activity,8520267306
"Feb 7, 2023, 1:41:58 PM",Kudos,Activity,8520458936
"Feb 7, 2023, 1:41:59 PM",Kudos,Activity,8520244929
"Feb 7, 2023, 1:50:46 PM",Kudos,Activity,8520292405
"Feb 7, 2023, 2:09:39 PM",Kudos,Activity,8520646260
"Feb 7, 2023, 7:07:57 PM",Kudos,Activity,8520718484
"Feb 7, 2023, 7:08:00 PM",Kudos,Activity,8520720110
"Feb 7, 2023, 7:08:01 PM",Kudos,Activity,8520717141
"Feb 7, 2023, 7:08:03 PM",Kudos,Activity,8520800445
"Feb 7, 2023, 10:24:54 PM",Kudos,Activity,8523350807
"Feb 7, 2023, 11:15:12 PM",Kudos,Activity,8523485589
"Feb 7, 2023, 11:15:14 PM",Kudos,Activity,8523551223
"Feb 7, 2023, 11:15:20 PM",Kudos,Activity,8523550494
"Feb 8, 2023, 1:44:29 AM",Kudos,Activity,8524035720
"Feb 8, 2023, 3:15:55 PM",Kudos,Activity,8526632255
"Feb 8, 2023, 3:16:05 PM",Kudos,Activity,8526152080
"Feb 8, 2023, 3:16:08 PM",Kudos,Activity,8526162745
"Feb 8, 2023, 3:16:10 PM",Kudos,Activity,8526124426
"Feb 8, 2023, 3:16:16 PM",Kudos,Activity,8526258297
"Feb 8, 2023, 10:35:31 PM",Kudos,Activity,8527417744
"Feb 8, 2023, 10:35:34 PM",Kudos,Activity,8526837677
"Feb 8, 2023, 10:35:38 PM",Kudos,Activity,8526078805
"Feb 8, 2023, 10:35:39 PM",Kudos,Activity,8528049587
"Feb 9, 2023, 12:21:59 PM",Kudos,Activity,8529785950
"Feb 9, 2023, 1:28:10 PM",Kudos,Activity,8531805222
"Feb 9, 2023, 1:28:15 PM",Kudos,Activity,8531640350
"Feb 9, 2023, 1:28:18 PM",Kudos,Activity,8531743026
"Feb 9, 2023, 2:15:40 PM",Kudos,Activity,8531961161
"Feb 9, 2023, 2:15:45 PM",Kudos,Activity,8532036898
"Feb 9, 2023, 2:16:11 PM",Kudos,Activity,8532071256
"Feb 9, 2023, 2:16:12 PM",Kudos,Activity,8532071489
"Feb 11, 2023, 5:31:47 PM",Kudos,Activity,8543574666
"Feb 11, 2023, 5:31:51 PM",Kudos,Activity,8544098961
"Feb 11, 2023, 5:32:10 PM",Kudos,Activity,8543223455
"Feb 11, 2023, 5:32:11 PM",Kudos,Activity,8544056057
"Feb 11, 2023, 5:32:16 PM",Kudos,Activity,8538995076
"Feb 11, 2023, 5:32:21 PM",Kudos,Activity,8532387229
"Feb 11, 2023, 5:32:23 PM",Kudos,Activity,8538670215
"Feb 11, 2023, 5:32:24 PM",Kudos,Activity,8544032400
"Feb 11, 2023, 5:32:26 PM",Kudos,Activity,8537082778
"Feb 11, 2023, 5:32:29 PM",Kudos,Activity,8537836836
"Feb 11, 2023, 5:32:31 PM",Kudos,Activity,8537884293
"Feb 11, 2023, 5:32:33 PM",Kudos,Activity,8534657434
"Feb 11, 2023, 5:32:35 PM",Kudos,Activity,8539797352
"Feb 11, 2023, 5:32:37 PM",Kudos,Activity,8537018862
"Feb 11, 2023, 5:32:39 PM",Kudos,Activity,8534906489
"Feb 11, 2023, 5:32:40 PM",Kudos,Activity,8538992612
"Feb 11, 2023, 5:32:41 PM",Kudos,Activity,8538991469
"Feb 11, 2023, 5:32:42 PM",Kudos,Activity,8538991977
"Feb 11, 2023, 5:32:44 PM",Kudos,Activity,8537460120
"Feb 11, 2023, 5:32:45 PM",Kudos,Activity,8535171476
"Feb 11, 2023, 5:32:46 PM",Kudos,Activity,8537343497
"Feb 11, 2023, 5:32:48 PM",Kudos,Activity,8539616832
"Feb 11, 2023, 5:32:49 PM",Kudos,Activity,8538576630
"Feb 11, 2023, 5:32:50 PM",Kudos,Activity,8540061881
"Feb 11, 2023, 5:32:53 PM",Kudos,Activity,8540061833
"Feb 11, 2023, 5:33:02 PM",Kudos,Activity,8537343786
"Feb 11, 2023, 5:33:04 PM",Kudos,Activity,8535095518
"Feb 11, 2023, 6:31:22 PM",Kudos,Activity,8544425507
"Feb 11, 2023, 7:13:28 PM",Kudos,Activity,8544541060
"Feb 11, 2023, 8:57:24 PM",Kudos,Activity,8544803748
"Feb 11, 2023, 10:13:33 PM",Kudos,Activity,8545137688
"Feb 11, 2023, 10:13:56 PM",Kudos,Activity,8545097524
"Feb 11, 2023, 10:14:03 PM",Kudos,Activity,8545194222
"Feb 11, 2023, 10:14:07 PM",Kudos,Activity,8545155699
"Feb 13, 2023, 6:38:31 PM",Kudos,Activity,8549833861
"Feb 13, 2023, 6:38:41 PM",Kudos,Activity,8550780979
"Feb 13, 2023, 6:38:46 PM",Kudos,Activity,8551095043
"Feb 13, 2023, 6:38:49 PM",Kudos,Activity,8551338554
"Feb 13, 2023, 6:38:51 PM",Kudos,Activity,8546123402
"Feb 13, 2023, 6:38:58 PM",Kudos,Activity,8554569949
"Feb 13, 2023, 6:39:00 PM",Kudos,Activity,8549833923
"Feb 13, 2023, 6:39:03 PM",Kudos,Activity,8549662986
"Feb 13, 2023, 6:39:04 PM",Kudos,Activity,8549540930
"Feb 13, 2023, 6:39:06 PM",Kudos,Activity,8553899756
"Feb 13, 2023, 6:39:07 PM",Kudos,Activity,8549833628
"Feb 13, 2023, 6:39:10 PM",Kudos,Activity,8549307226
"Feb 13, 2023, 6:39:12 PM",Kudos,Activity,8546055169
"Feb 13, 2023, 6:39:21 PM",Kudos,Activity,8549834053
"Feb 13, 2023, 6:39:23 PM",Kudos,Activity,8545317320
"Feb 13, 2023, 6:39:25 PM",Kudos,Activity,8549664765
"Feb 13, 2023, 6:39:26 PM",Kudos,Activity,8549546646
"Feb 13, 2023, 6:39:29 PM",Kudos,Activity,8546173464
"Feb 13, 2023, 6:39:30 PM",Kudos,Activity,8554070372
"Feb 13, 2023, 6:39:31 PM",Kudos,Activity,8550128603
"Feb 13, 2023, 6:39:32 PM",Kudos,Activity,8551604108
"Feb 13, 2023, 6:39:39 PM",Kudos,Activity,8546173655
"Feb 13, 2023, 6:39:40 PM",Kudos,Activity,8551502561
"Feb 13, 2023, 6:39:44 PM",Kudos,Activity,8554116983
"Feb 13, 2023, 6:39:45 PM",Kudos,Activity,8549834074
"Feb 13, 2023, 6:39:47 PM",Kudos,Activity,8550204781
"Feb 13, 2023, 6:39:48 PM",Kudos,Activity,8549833715
"Feb 13, 2023, 6:39:50 PM",Kudos,Activity,8549834206
"Feb 13, 2023, 6:39:52 PM",Kudos,Activity,8549833827
"Feb 13, 2023, 6:39:53 PM",Kudos,Activity,8549833733
"Feb 13, 2023, 11:04:13 PM",Kudos,Activity,8556761191
"Feb 13, 2023, 11:04:14 PM",Kudos,Activity,8556763018
"Feb 13, 2023, 11:04:18 PM",Kudos,Activity,8556763064
"Feb 13, 2023, 11:04:19 PM",Kudos,Activity,8555599244
"Feb 14, 2023, 12:49:43 AM",Kudos,Activity,8556857963
"Feb 14, 2023, 1:49:17 AM",Kudos,Activity,8557287391
"Feb 14, 2023, 1:49:04 PM",Kudos,Activity,8559407449
"Feb 14, 2023, 1:49:06 PM",Kudos,Activity,8559398879
"Feb 14, 2023, 1:49:08 PM",Kudos,Activity,8559515343
"Feb 14, 2023, 1:49:10 PM",Kudos,Activity,8559499847
